Hotel_ID,Review Date,Location,Hotel/Restaurant name,Review
rn566179552,"Reviewed March 12, 2018 ", Kata Beach,+39 Italian Street Food,"Very disappointed. All pizzas are precooked and just warmed up when ordered. Absolutely no taste whats so ever, pizza sauce was very blant, mozzarella felt like rubber.
When the italian owner asked me how the food was i replyed not so good. Simply just payed...More"
rn565813136,"Reviewed March 11, 2018 ", Kata Beach,+39 Italian Street Food,"Great Italian pizza and super friendly staff
Well worth a visit to cure your pizza cravings while in Kata.<f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D>"
rn563714649,"Reviewed March 2, 2018 ", Kata Beach,+39 Italian Street Food,"We did our 1st visit at +39 since we would like to try something new rather than Thai food,and we paid our second visit just 2 days later, because we love the amazing food and the great hospitality there. The owner (also the chef )...More"
rn563647636,"Reviewed March 1, 2018 ", Kata Beach,+39 Italian Street Food,"Loved so much that small restaurant, food is great, from pizza till gelato....safe place also for eat salad (well cleaned) the owners are so friendly and kind.
High recommend and we will be there again for sure in our next trip in Phuket"
rn576357314,Reviewed 3 weeks ago , Kata Beach,+39 Italian Street Food,"Very nice and cosy venue, great pizza al trancio selection and cheap price.
Espresso is proper one, same as you would have in italy as well as the gelato.
The couple whose owns it are very welcoming and make you feel at home, service is...More"
rn575983138,Reviewed 3 weeks ago , Kata Beach,+39 Italian Street Food,"After almost a month in Thailand, we were getting a craving for some cheese and bread. With a quick search on the internet we found this place and it was exactly what we were looking for. This restaurant has seating on the first and second...More"
rn573920055,Reviewed 4 weeks ago , Kata Beach,+39 Italian Street Food,"Excellent pizza, pasta and Buratta cheese / cold cut platter in a small Soi off Thanon Kata. But the best surprise was the gelato, one of the best I ever including Florence and Rome. Real genuine Italian cafe in Phuket. Highly recommended!"
rn573444985,Reviewed 5 weeks ago , Kata Beach,+39 Italian Street Food,"This small restaurant, located within about a five-minute walk from the beach, is like an Italian oasis in Kata.
As a former resident of Rome, I can attest that the menu is authentic Italian. Buon appetito!"
rn571875366,"Reviewed April 8, 2018 ", Kata Beach,+39 Italian Street Food,"Such amazing pizza and pasta, the pizza was incredible and for such great value for money and the pasta was the first i've eaten in 3 months traveling and did no let me down! It was just like being at home. Thank you for an...More"
rn566575619,"Reviewed March 14, 2018 ", Kata Beach,+39 Italian Street Food,"Visited this place early in the morning as there was nothing much open for breakfast....ended up getting two delicious fresh juices (carrot, apple and ginger) plus a ciabatta with cheese, ham and tomatoe plus a jam croissant. It hit the spot so much so that...More"
rn566179552,"Reviewed March 12, 2018 ", Kata Beach,+39 Italian Street Food,"Very disappointed. All pizzas are precooked and just warmed up when ordered. Absolutely no taste whats so ever, pizza sauce was very blant, mozzarella felt like rubber.
When the italian owner asked me how the food was i replyed not so good. Simply just payed...More"
rn565813136,"Reviewed March 11, 2018 ", Kata Beach,+39 Italian Street Food,"Great Italian pizza and super friendly staff
Well worth a visit to cure your pizza cravings while in Kata.<f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D>"
rn563714649,"Reviewed March 2, 2018 ", Kata Beach,+39 Italian Street Food,"We did our 1st visit at +39 since we would like to try something new rather than Thai food,and we paid our second visit just 2 days later, because we love the amazing food and the great hospitality there. The owner (also the chef )...More"
rn563647636,"Reviewed March 1, 2018 ", Kata Beach,+39 Italian Street Food,"Loved so much that small restaurant, food is great, from pizza till gelato....safe place also for eat salad (well cleaned) the owners are so friendly and kind.
High recommend and we will be there again for sure in our next trip in Phuket"
rn576357314,Reviewed 3 weeks ago , Kata Beach,+39 Italian Street Food,"Very nice and cosy venue, great pizza al trancio selection and cheap price.
Espresso is proper one, same as you would have in italy as well as the gelato.
The couple whose owns it are very welcoming and make you feel at home, service is...More"
rn575983138,Reviewed 3 weeks ago , Kata Beach,+39 Italian Street Food,"After almost a month in Thailand, we were getting a craving for some cheese and bread. With a quick search on the internet we found this place and it was exactly what we were looking for. This restaurant has seating on the first and second...More"
rn573920055,Reviewed 4 weeks ago , Kata Beach,+39 Italian Street Food,"Excellent pizza, pasta and Buratta cheese / cold cut platter in a small Soi off Thanon Kata. But the best surprise was the gelato, one of the best I ever including Florence and Rome. Real genuine Italian cafe in Phuket. Highly recommended!"
rn573444985,Reviewed 5 weeks ago , Kata Beach,+39 Italian Street Food,"This small restaurant, located within about a five-minute walk from the beach, is like an Italian oasis in Kata.
As a former resident of Rome, I can attest that the menu is authentic Italian. Buon appetito!"
rn571875366,"Reviewed April 8, 2018 ", Kata Beach,+39 Italian Street Food,"Such amazing pizza and pasta, the pizza was incredible and for such great value for money and the pasta was the first i've eaten in 3 months traveling and did no let me down! It was just like being at home. Thank you for an...More"
rn566575619,"Reviewed March 14, 2018 ", Kata Beach,+39 Italian Street Food,"Visited this place early in the morning as there was nothing much open for breakfast....ended up getting two delicious fresh juices (carrot, apple and ginger) plus a ciabatta with cheese, ham and tomatoe plus a jam croissant. It hit the spot so much so that...More"
rn566179552,"Reviewed March 12, 2018 ", Kata Beach,+39 Italian Street Food,"Very disappointed. All pizzas are precooked and just warmed up when ordered. Absolutely no taste whats so ever, pizza sauce was very blant, mozzarella felt like rubber.
When the italian owner asked me how the food was i replyed not so good. Simply just payed...More"
rn565813136,"Reviewed March 11, 2018 ", Kata Beach,+39 Italian Street Food,"Great Italian pizza and super friendly staff
Well worth a visit to cure your pizza cravings while in Kata.<f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D>"
rn563714649,"Reviewed March 2, 2018 ", Kata Beach,+39 Italian Street Food,"We did our 1st visit at +39 since we would like to try something new rather than Thai food,and we paid our second visit just 2 days later, because we love the amazing food and the great hospitality there. The owner (also the chef )...More"
rn563647636,"Reviewed March 1, 2018 ", Kata Beach,+39 Italian Street Food,"Loved so much that small restaurant, food is great, from pizza till gelato....safe place also for eat salad (well cleaned) the owners are so friendly and kind.
High recommend and we will be there again for sure in our next trip in Phuket"
rn576357314,Reviewed 3 weeks ago , Kata Beach,+39 Italian Street Food,"Very nice and cosy venue, great pizza al trancio selection and cheap price.
Espresso is proper one, same as you would have in italy as well as the gelato.
The couple whose owns it are very welcoming and make you feel at home, service is...More"
rn575983138,Reviewed 3 weeks ago , Kata Beach,+39 Italian Street Food,"After almost a month in Thailand, we were getting a craving for some cheese and bread. With a quick search on the internet we found this place and it was exactly what we were looking for. This restaurant has seating on the first and second...More"
rn573920055,Reviewed 4 weeks ago , Kata Beach,+39 Italian Street Food,"Excellent pizza, pasta and Buratta cheese / cold cut platter in a small Soi off Thanon Kata. But the best surprise was the gelato, one of the best I ever including Florence and Rome. Real genuine Italian cafe in Phuket. Highly recommended!"
rn573444985,Reviewed 5 weeks ago , Kata Beach,+39 Italian Street Food,"This small restaurant, located within about a five-minute walk from the beach, is like an Italian oasis in Kata.
As a former resident of Rome, I can attest that the menu is authentic Italian. Buon appetito!"
rn571875366,"Reviewed April 8, 2018 ", Kata Beach,+39 Italian Street Food,"Such amazing pizza and pasta, the pizza was incredible and for such great value for money and the pasta was the first i've eaten in 3 months traveling and did no let me down! It was just like being at home. Thank you for an...More"
